id	section	source_line	text	base_audio	selected_audio	literal_audio	term_context_audio	paraphrase_audio	status	datasets
src-f09a649e7e09e380	20260727新增	363	帮我导航去高新区软件园	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-27537b8f795ffd13	20260727新增	364	签收刚刚收到的警单	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-a08be9e53bed42e5	20260727新增	365	我已到警情现场	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-430750807e432c60	20260727新增	366	我已到场，帮我反馈	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-179bb254785f3f36	20260727新增	367	我已完成警情处置	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-4a51ebb6062768a1	20260727新增	368	警情处理完成，帮我反馈	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-ef9404fb3e5634b3	20260727新增	369	创建一个警单	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-e5dbe50c6d8d3a42	20260727新增	370	创建警单	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-56a93216f1d77de7	20260727新增	371	查看报案现场视频	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-19ea2d72f1fbd48f	20260727新增	372	查看报警现场视频	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-d678588ae5f8e852	20260727新增	373	打开报案现场视频	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-0fa68b2fc10d951d	20260727新增	374	开始盘查	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-81f922f3bf907690	20260727新增	375	开始盘查任务	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-7f3b191bf581e35b	20260727新增	376	执行盘查	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-092eea11ea143e60	20260727新增	377	启动盘查任务	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-ea6946d95716dcdb	20260727新增	378	开启盘查智能体	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-6d533d037ec4a539	20260727新增	379	执行抓捕	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-4f723b7dfe83f5da	20260727新增	380	执行劝返	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-9153bc78fb6390fe	20260727新增	381	执行放行	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-e53e97900fdd2c08	20260727新增	382	结束盘查任务	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-d5758297c7ab0fd8	20260727新增	383	停止盘查	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-9786de83eff34971	20260727新增	384	结束盘查	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-3c6e2f8f7cc339bd	20260727新增	385	结束盘查智能体	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-1d38a967f0906775	20260727新增	386	帮我核查人物身份	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-7991f08cfea30314	20260727新增	387	人脸核查人物身份	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-da8c0581eb1aed9e	20260727新增	388	开始人员身份核查	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-42b3ff8d3f6ede00	20260727新增	389	开始人像核查	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-e9b73a2cb50e9cae	20260727新增	390	帮我核查身份证，号码为：37050319911230983	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-fb497cea44b74f9f	20260727新增	391	核查身份证号：37050319911230983	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-332de14ac758bd45	20260727新增	392	查检身份证号：37050319911230983	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-efa8e1e3ad574d9d	20260727新增	393	帮我核查车牌号：川A F60080	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-c00fa876b08039c6	20260727新增	394	核查车牌号：川A F60080	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-8e97d6e09b95f58e	20260727新增	395	查检车牌号：川A F60080	1	1	1	0	0	已覆盖	current_police_terms_20260727_190
src-60670a01f8c7e71f	20260714新增	398	情指行	11	11	1	10	0	已覆盖	current_police_terms_20260711_application_names_62;current_police_ui_teacher_385;targeted_dingqiao_failures
src-d66434cfde94e93a	20260714新增	399	首页	10	10	0	10	0	已覆盖	current_police_ui_20260713_168;current_police_ui_teacher_385
src-309d3bb026537107	20260714新增	400	岗位勤务	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-9aeec2a49ca29fcc	20260714新增	401	工作台	8	8	0	8	0	已覆盖	current_police_ui_teacher_385
src-560676dd62ad41ff	20260714新增	402	警务地图	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-4b08a0c7bf702b28	20260714新增	403	警务协同	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-425e6b3c29543ffe	20260714新增	404	一报直报	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-3921d66773e8acc6	20260714新增	405	通知公告	6	6	0	6	0	已覆盖	current_police_ui_teacher_385
src-91c80844c43c688a	20260714新增	406	意见建议	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-714d59dca3bd15f0	20260714新增	407	一键求助	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-9301410ccdff8e2d	20260714新增	408	今日社会面巡控勤务数据	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-df4434516c84576d	20260714新增	409	警情概况数据	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-20f6082043a42ed2	20260714新增	410	今日单位任务	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-7e2e27043d3022e3	20260714新增	411	全部岗位	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-926832bc5bc2b7df	20260714新增	412	岗位推荐	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-241b4409cbf4ff30	20260714新增	413	岗位收藏	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-b5c1eeaeceae15d3	20260714新增	414	在岗岗位	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-0072031b7ee5735c	20260714新增	415	附近岗位	6	6	0	6	0	已覆盖	current_police_ui_teacher_385
src-0f396bf86d441a2d	20260714新增	416	历史岗位	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-62e58d8a45849d2c	20260714新增	417	指信	18	20	0	20	0	已覆盖	current_police_terms_20260711_application_names_62;current_police_ui_20260713_168;current_police_ui_teacher_385;police_synthetic_zh_accent
src-9f8c41b6658c2c0b	20260714新增	418	移动接处警	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-8d02a14262087e00	20260714新增	419	人车预警	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-8a6b28806ab665f5	20260714新增	420	数据统计	10	10	0	10	0	已覆盖	current_police_ui_20260713_168;current_police_ui_teacher_385
src-e4ca9782dba04fbf	20260714新增	421	我的收藏	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-41dd2941c73f9b3e	20260714新增	422	警情	1276	1284	0	1284	0	已覆盖	current_plate_number_1276;current_police_station_394;current_police_terms_20260711_application_names_62;current_police_terms_20260711_industry_dialogue_189;current_police_terms_20260711_industry_vocab_1671;current_police_terms_20260727_190;current_police_terms_2183;current_police_ui_teacher_385;historical_license_plate_fixed_100;historical_plate_carplates2_zh_2040;historical_plate_carplates3_3750;historical_plate_jjs_20260611_1440;historical_plate_shanghai_210;historical_police_station_archive_200;police_synthetic_zh_accent;targeted_police_terms_multivoice_20260807_10
src-97a7196e48ff1528	20260714新增	423	待签收	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-382aea88387ccc6b	20260714新增	424	处置中	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-b72e04b06830d58c	20260714新增	425	已完成	54	54	0	54	0	已覆盖	current_police_terms_20260727_190;current_police_terms_2183;current_police_ui_teacher_385
src-a61f04c7e4a0245c	20260714新增	426	上勤次数	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-9c9d614b6ca5430e	20260714新增	427	出警次数	6	6	0	6	0	已覆盖	current_police_ui_teacher_385
src-eec46df9d344dcc1	20260714新增	428	指信接收	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-63f5a1fbfba131af	20260714新增	429	预警接收	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-9646f0cbd6151cd4	20260714新增	430	治安案件	7	7	0	7	0	已覆盖	current_police_terms_20260711_industry_vocab_1671;current_police_ui_teacher_385
src-d250acea70e27f96	20260714新增	431	刑事案件	8	8	0	8	0	已覆盖	current_police_terms_20260711_industry_vocab_1671;current_police_ui_teacher_385
src-6160548076cc65b1	20260714新增	432	秩序案件	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-1e00a2b8a6a8a476	20260714新增	433	出警率	6	6	0	6	0	已覆盖	current_police_ui_teacher_385
src-b058c65804106329	20260714新增	434	指令	21	21	0	21	0	已覆盖	current_police_terms_20260711_application_names_62;current_police_terms_20260711_industry_dialogue_189;current_police_terms_20260711_industry_vocab_1671;current_police_terms_20260727_190;current_police_terms_2183;current_police_ui_20260713_168;current_police_ui_teacher_385
src-eb98d328dfbbcf88	20260714新增	435	追加	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-d1d4b9acba83ce88	20260714新增	436	定位	12	12	0	12	0	已覆盖	current_police_terms_20260711_industry_vocab_1671;current_police_terms_20260711_special_codes_10;current_police_terms_2183;current_police_ui_teacher_385
src-e79666ebaeb6fc64	20260714新增	437	附件	8	8	0	8	0	已覆盖	current_police_ui_teacher_385;targeted_police_terms_multivoice_20260807_10
src-85e58529452563c8	20260714新增	438	视频清整	7	7	0	7	0	已覆盖	current_police_terms_20260711_application_names_62;current_police_ui_teacher_385
src-91fa92a5a54be1e3	20260714新增	439	地图	17	17	0	17	0	已覆盖	current_police_ui_20260713_168;current_police_ui_teacher_385
src-d681c21234418d7d	20260714新增	440	我的数据	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-4a20349e6376d092	20260714新增	441	添加	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-fb3a82c3f65438a2	20260714新增	442	复核	12	13	0	13	0	已覆盖	current_plate_number_1276;current_police_ui_teacher_385;police_synthetic_zh_accent
src-3e1ab9983ef287b2	20260714新增	443	搜索	9	9	0	9	0	已覆盖	current_police_terms_20260711_industry_vocab_1671;current_police_ui_teacher_385
src-54b475594b84b2b1	20260714新增	444	点位状态	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-1144744603f7618b	20260714新增	445	待整改	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-a8b30cddbac85ba9	20260714新增	447	机动侦查	7	7	0	7	0	已覆盖	current_police_terms_20260711_application_names_62;current_police_ui_teacher_385
src-e8ea1a74edb9d804	20260714新增	448	个人办公	7	7	0	7	0	已覆盖	current_police_ui_teacher_385
src-7a199d07ae978273	20260714新增	449	情报信息查询	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-da1008d39b8ce8d2	20260714新增	450	案件管理	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-9206152db5654abe	20260714新增	451	案件任务	6	6	0	6	0	已覆盖	current_police_ui_teacher_385
src-d9a5616aa98f5a48	20260714新增	452	提醒信息	7	7	0	7	0	已覆盖	current_police_ui_20260713_168;current_police_ui_teacher_385
src-547a2b6c73434a4e	20260714新增	454	信息查询	10	13	0	13	0	已覆盖	current_police_ui_teacher_385;police_synthetic_zh_accent
src-0f636b7f180ff938	20260714新增	455	合成作战	9	9	0	9	0	已覆盖	current_police_terms_20260711_industry_vocab_1671;current_police_ui_teacher_385
src-8d971603a820885e	20260714新增	457	支队案件	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-3b48b323ec33e760	20260714新增	458	我的案件	6	6	0	6	0	已覆盖	current_police_ui_teacher_385
src-05aadc4d709bd403	20260714新增	459	所有案件	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-cc4426be5c917529	20260714新增	460	我参与的	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-66b235dea8eb7bca	20260714新增	461	笔录	25	30	0	30	0	已覆盖	current_police_terms_20260711_industry_vocab_1671;current_police_ui_teacher_385;police_synthetic_zh_accent
src-ce9464dcaf0d820a	20260714新增	462	侦查需求	6	6	0	6	0	已覆盖	current_police_ui_teacher_385
src-b424a713ef0de46b	20260714新增	463	所有任务	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-97652bc6630fa65a	20260714新增	464	我的任务	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-6373ec1f79d035f6	20260714新增	466	签收	1114	1114	0	1114	0	已覆盖	current_police_terms_20260727_190;current_police_terms_2183;current_police_ui_20260713_168;current_police_ui_teacher_385
src-efae5b64f0887f7a	20260714新增	467	审批	19	20	0	20	0	已覆盖	current_police_terms_20260711_industry_vocab_1671;current_police_ui_20260713_168;current_police_ui_teacher_385;police_synthetic_zh_accent
src-fc9da8b3e5a20f36	20260714新增	468	申请	24	25	0	25	0	已覆盖	current_police_terms_20260711_industry_dialogue_189;current_police_terms_20260711_industry_vocab_1671;current_police_ui_teacher_385;police_synthetic_zh_accent
src-65651f7f2a120b3d	20260714新增	469	我的申请	6	6	0	6	0	已覆盖	current_police_ui_teacher_385
src-145837107b59b646	20260714新增	470	创建	17	17	0	17	0	已覆盖	current_police_terms_20260727_190;current_police_ui_teacher_385
src-5011da052a762917	20260714新增	471	案件列表	6	6	0	6	0	已覆盖	current_police_ui_teacher_385
src-06c386fd40a9b685	20260714新增	472	上传	24	28	0	28	0	已覆盖	current_police_terms_20260711_application_names_62;current_police_terms_20260711_industry_vocab_1671;current_police_ui_20260713_168;current_police_ui_teacher_385;police_synthetic_zh_accent;targeted_police_terms_multivoice_20260807_10
src-d36cff2ddf28a1c2	20260714新增	473	我上传的	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-015bb3b7e9a584d7	20260714新增	474	审核	10	10	0	10	0	已覆盖	current_police_terms_20260711_industry_vocab_1671;current_police_ui_teacher_385
src-124ae3849df6ab19	20260714新增	475	提交	20	30	0	30	0	已覆盖	current_police_terms_20260711_application_names_62;current_police_terms_20260727_190;current_police_ui_teacher_385;police_v6_8h
src-1d555d7ac87b9929	20260714新增	476	我提交的	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-89d676b41690a91a	20260714新增	477	我签收的	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-412959013e93ea2b	20260714新增	478	我指派的	5	5	0	5	0	已覆盖	current_police_ui_teacher_385
src-de72b3be552cec5b	20260713新增	480	警力地图	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-7725cdde33adb1e5	20260713新增	482	任务管理	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-be1ec0d3e2144f23	20260713新增	483	要素管控	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-43df7aef441ed34a	20260713新增	484	通用辅助功能	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-3e11ccac213b4b99	20260713新增	485	自主填报	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-494322403b207475	20260713新增	486	消息中心	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-74fbce55e5089c08	20260713新增	487	领导审批	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-3f7008632235e934	20260713新增	488	交流圈	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-94b8cfaa45cd7435	20260713新增	489	访客功能	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-97d41ffe6b7160df	20260713新增	490	人口管理模块	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-727f382e9b6c7d31	20260713新增	492	任务处理信息	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-2731dfa3662fb99b	20260713新增	494	其他模块入口	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-ddadcecf3896ac78	20260713新增	495	任务签收	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-cf443b37d779fee5	20260713新增	496	任务退回	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-7ec8d69b3cbeb071	20260713新增	497	任务处置	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-be8aa75f4d9aa351	20260713新增	498	表单填报	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-012bea5ab2976fbc	20260713新增	499	任务赋能	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-8446bae46db5dc0b	20260713新增	500	任务上图	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-0fcfaecb7f2e0171	20260713新增	501	要素查看	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-d468998a228213db	20260713新增	502	要素修改	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-0e68fc22a7e90a2d	20260713新增	503	要素上图	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-59374beef3a5322c	20260713新增	504	电子签名功能	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-900819b0613b6d92	20260713新增	505	图片、视频上传	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-dd73414237d7d33a	20260713新增	506	语音上传	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-59b111b5673dcc53	20260713新增	507	经纬度采集	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-a57456b63452b99c	20260713新增	508	任务统计	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-e12d0162c2d0bc60	20260713新增	509	要素统计	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-c8f7bc125e039c7b	20260713新增	511	已填报	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-c7a1d3b2827b52e9	20260713新增	515	访客模式	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-f40497f7ba115fa6	20260713新增	516	实有人口采集	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-e0260039d4bc93e7	20260713新增	517	实有人口核实	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-2a62246d834d4bae	20260713新增	518	实有房屋采集	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-e7ce6225766fb359	20260713新增	519	房屋补录	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-053157f7126edf78	20260713新增	520	清查快采	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-d83b30a82c2a5c8f	20260713新增	521	短租房屋查询	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-c73b78532b280579	20260713新增	522	短租房补录	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-a18c245166031435	20260713新增	523	人员全项查询	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-927dc7e4dc8dfac7	20260713新增	524	巡查管理	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-e4a04f58975054d7	20260713新增	525	工作地采集	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-77878902f45aa9db	20260713新增	526	全市地址查询	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-27ee2eda6bf10a96	20260713新增	527	辖区数据统计	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
src-2a0f98dc8be8f835	20260713新增	528	个人中心	3	3	0	3	0	已覆盖	current_police_ui_20260713_168;current_police_ui_teacher_385
src-5fdb20dc799c48dd	20260713新增	529	新智能警务	4	4	0	4	0	已覆盖	current_police_terms_20260711_application_names_62;current_police_ui_20260713_168
src-6878e8a106db65fd	20260713新增	530	人车核查	2	2	0	2	0	已覆盖	current_police_ui_20260713_168
